Sample	Taxon	TaxonName	MappedReads	Accession	GenomeLength	AvgReadLength	CoveredBases	Co	Ce	R	Pass	Lineage	AccessionName	Farm	Symptoms	PCR	Location	Age	Age_bracket	CP-Values	Virus
barcode39	1105378	Porcine astrovirus 2	12	MZ819165.1	6329	399.364	1616	0.2553325959867277	0.5310259177265537	0.4808288775807146	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1093928	Porcine astrovirus 5	5	MZ819167.1	6422	399.364	972	0.1513547181563375	0.2672379747356148	0.5663668058631134	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;unclassified Astroviridae;Porcine astrovirus 5		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1093928	Porcine astrovirus 5	2	MZ819171.1	6498	399.364	344	0.0529393659587565	0.1156647551811941	0.4576966066787121	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;unclassified Astroviridae;Porcine astrovirus 5		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1093928	Porcine astrovirus 5	2	MZ819172.1	6498	399.364	639	0.0983379501385041	0.1156647551811941	0.850198057173538	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;unclassified Astroviridae;Porcine astrovirus 5		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1353241	Fur seal faeces associated circular DNA virus	2	MW847283.1	2921	399.364	541	0.1852105443341321	0.2392445614673681	0.7741473544818447	True	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;unclassified Circoviridae;Fur seal faeces associated circular DNA virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1353241	Fur seal faeces associated circular DNA virus	3	MW847284.1	2912	399.364	648	0.2225274725274725	0.3372998756905476	0.6597318545460363	True	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;unclassified Circoviridae;Fur seal faeces associated circular DNA virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	2853801	Porcine associated circular DNA virus-8	3	MW601950.1	2565	399.364	354	0.1380116959064327	0.3731778291657329	0.3698282296538577	True	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;unclassified Cressdnaviricota;Porcine associated circular DNA virus-8		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	2853797	Porcine associated circular DNA virus-2	12	MW601953.1	2997	399.364	875	0.2919586252919586	0.7979126107440495	0.3659030091274139	True	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;unclassified Cressdnaviricota;Porcine associated circular DNA virus-2		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	2805939	Circular ssDNA virus sp.	4	MT135238.1	2976	399.364	677	0.2274865591397849	0.415372022471795	0.5476694308539568	True	Viruses;unclassified viruses;unclassified DNA viruses;unclassified ssDNA viruses;Circular ssDNA virus sp.		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	2805939	Circular ssDNA virus sp.	7	MT135245.1	2963	399.364	730	0.2463719203509956	0.6107313887968582	0.4034047125633229	True	Viruses;unclassified viruses;unclassified DNA viruses;unclassified ssDNA viruses;Circular ssDNA virus sp.		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1093928	Porcine astrovirus 5	7	MT642595.1	6448	399.364	652	0.1011166253101737	0.3517978876773011	0.2874281763821346	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;unclassified Astroviridae;Porcine astrovirus 5		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	28295	Porcine epidemic diarrhea virus	3	LR812927.1	28083	399.364	53	0.0018872627568279	0.0417652948246782	0.0451873442950731	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	28295	Porcine epidemic diarrhea virus	2	LR812929.1	28074	399.364	51	0.0018166274845052	0.0280498954213974	0.0647641446505874	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	28295	Porcine epidemic diarrhea virus	2	LR812930.1	28198	399.364	56	0.0019859564508121	0.0279282854653877	0.0711091432115789	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	28295	Porcine epidemic diarrhea virus	2	LR812931.1	28076	399.364	54	0.0019233509046872	0.0280479255685414	0.0685737310585461	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	6	LC549658.1	7926	399.364	821	0.1035831440827655	0.2608980825999535	0.3970253175129469	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	1	LC549659.1	7956	399.364	753	0.0946455505279034	0.0489575509392475	1.933216607288037	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	4	LC549661.1	7955	399.364	780	0.098051539912005	0.1819334306387795	0.53894185124603	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	686984	Sapelovirus A	1	MN685785.1	7567	399.364	410	0.0541826351262058	0.0514085304754862	1.0539619519379666	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Sapelovirus;Sapelovirus anglia;Sapelovirus A		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	2	MK593173.1	8033	399.364	715	0.0890078426490725	0.0946474451326758	0.940414635855223	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105379	Porcine astrovirus 4	2	MK613068.1	6733	399.364	273	0.0405465617109757	0.1118626220101609	0.3624674711030176	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	686984	Sapelovirus A	2	LC493088.1	7537	399.364	574	0.0761576223961788	0.1005522007196997	0.7573938894532658	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Sapelovirus;Sapelovirus anglia;Sapelovirus A		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1353241	Fur seal faeces associated circular DNA virus	1	MK462122.1	2915	399.364	172	0.0590051457975986	0.1280324660531119	0.4608608083290486	False	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;unclassified Circoviridae;Fur seal faeces associated circular DNA virus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	686984	Sapelovirus A	2	MK497044.1	7564	399.364	316	0.0417768376520359	0.1002118938263634	0.4168850228938138	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Sapelovirus;Sapelovirus anglia;Sapelovirus A		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105379	Porcine astrovirus 4	1	MH425243.1	6716	399.364	337	0.0501786777843954	0.0577310750998751	0.869179686981162	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	2	LC316784.1	7987	399.364	816	0.1021660197821459	0.0951657540440824	1.0735586641263923	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	4	LC316805.1	7384	399.364	814	0.1102383531960996	0.1945387586409817	0.5666652443256456	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	1	LC316813.1	7303	399.364	344	0.0471039298918252	0.053216590310579	0.8851361881120258	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	1	LC316814.1	7383	399.364	344	0.046593525667073	0.0526554079034248	0.8848763597564394	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	1	LC316822.1	7266	399.364	549	0.0755573905862923	0.0534802016669636	1.4128105024137636	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	1	LC316827.1	7330	399.364	797	0.108731241473397	0.0530258590923375	2.0505323880572264	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	106966	Enterovirus G	1	LC316832.1	7360	399.364	344	0.0467391304347826	0.0528155322392426	0.8849504767473465	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus geswini;Enterovirus G		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	237020	Porcine torovirus	2	LT900503.1	28224	399.364	529	0.0187429138321995	0.0279029202029594	0.6717187196131396	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Tornidovirineae;Tobaniviridae;Torovirinae;Torovirus;Renitovirus;Torovirus suis;Porcine torovirus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	28875	Rotavirus A	2	KY055418.1	2537	399.364	288	0.1135199054000788	0.2700882853387473	0.4203066610523336	True	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Rotavirus;Rotavirus alphagastroenteritidis;Rotavirus A		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1239567	Mamastrovirus 3	1	KX033447.1	6678	399.364	842	0.1260856543875411	0.0580498593100817	2.172023427551069	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus suis;Mamastrovirus 3		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105379	Porcine astrovirus 4	1	KX060808.1	6644	399.364	491	0.0739012642986153	0.0583380853762535	1.2667756204542284	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105379	Porcine astrovirus 4	1	KX060809.1	6669	399.364	489	0.0733243364822312	0.0581258770023566	1.2614749275827428	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	686984	Sapelovirus A	1	KX574284.1	7565	399.364	453	0.059881031064111	0.0514217660387387	1.1645074776117086	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Sapelovirus;Sapelovirus anglia;Sapelovirus A		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105379	Porcine astrovirus 4	1	KU764484.1	6562	399.364	699	0.1065224017067967	0.059045133258205	1.804084364429716	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105379	Porcine astrovirus 4	1	KU764486.1	6565	399.364	700	0.1066260472201066	0.0590189638414352	1.806640447070134	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105378	Porcine astrovirus 2	1	KP982872.1	6368	399.364	510	0.0800879396984924	0.0607881341394854	1.31749297510467	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105378	Porcine astrovirus 2	5	KJ495986.1	6301	399.364	675	0.1071258530392001	0.2716002345489424	0.3944247442094753	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105378	Porcine astrovirus 2	2	KP759770.1	6338	399.364	516	0.0814136951719785	0.1184046269804497	0.6875887982436791	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1165907	Porcine bocavirus	6	KM402138.1	4897	399.364	851	0.1737798652236062	0.3869548701856323	0.4490959504922099	True	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus;Porcine bocavirus		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105378	Porcine astrovirus 2	1	JX556690.1	6334	399.364	419	0.0661509314808967	0.0611042579360121	1.0825911927474747	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 2		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1105379	Porcine astrovirus 4	1	JX556692.1	6647	399.364	490	0.0737174665262524	0.0583125386201057	1.264178653008174	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Porcine astrovirus 4		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1093928	Porcine astrovirus 5	6	JF713711.1	6478	399.364	644	0.0994133991972831	0.3091935852670121	0.3215247790843787	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;unclassified Astroviridae;Porcine astrovirus 5		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	194958	Porcine endogenous retrovirus A	67	HQ540592.1	15325	399.364	529	0.0345187601957585	0.8255288628763231	0.0418141166808967	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus A		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	194959	Porcine endogenous retrovirus B	41	HQ540594.1	9404	399.364	281	0.0298809017439387	0.8246841170657518	0.0362331480934249	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus B		Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	307454	Spodoptera frugiperda granulovirus	6	NC_026511.1	140913	399.364	480	0.0034063571139639	0.0168609410754896	0.2020265119670976	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Betabaculovirus;Betabaculovirus spofrugiperdae;Spodoptera frugiperda granulovirus	Spodoptera frugiperda Betabaculovirus isolate VG008, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	419435	Ichnoviriform fumiferanae	1	NC_008907.1	3058	399.364	42	0.013734466971877	0.1224281689798372	0.1121838796277267	False	Viruses;Viruses incertae sedis;Polydnaviriformidae;Ichnoviriform;Ichnoviriform fumiferanae	Glypta fumiferanae ichnovirus segment C3, complete sequence	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	379529	Glossina pallidipes salivary gland hypertrophy virus	4	NC_010356.1	190032	399.364	71	0.0003736212848362	0.0083710136683071	0.0446327409846164	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Hytrosaviridae;Glossinavirus;Glossinavirus glopallidipedis;Glossina pallidipes salivary gland hypertrophy virus	Glossina pallidipes salivary gland hypertrophy virus, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	208013	Agrotis ipsilon multiple nucleopolyhedrovirus	4	NC_011345.1	155122	399.364	88	0.0005672954190894	0.0102452186789359	0.0553717238125766	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus agipsilonis;Agrotis ipsilon multiple nucleopolyhedrovirus	Agrotis ipsilon multiple nucleopolyhedrovirus, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	10397	Tupaiid betaherpesvirus 1	1	NC_002794.1	195859	399.364	61	0.0003114485420634	0.0020369608614022	0.1528986383415435	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Quwivirus;Quwivirus tupaiidbeta1;Tupaiid betaherpesvirus 1	Tupaiid herpesvirus 1, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	180230	Cyprinid herpesvirus 3	5	NC_009127.1	295146	399.364	69	0.0002337826025085	0.0067426982974395	0.0346719654648294	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Alloherpesviridae;Cyvirus;Cyvirus cyprinidallo3;Cyprinid herpesvirus 3	Cyprinid herpesvirus 3, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
barcode39	1002921	porcine sapelovirus 1	1	NC_003987.1	7491	399.364	477	0.0636764116940328	0.0519163178789976	1.2265201827765342	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Sapelovirus;Sapelovirus anglia;Sapelovirus A;porcine sapelovirus 1	Porcine sapelovirus 1, complete genome	Farm 74	With Symptoms	Negative PCR	Lucerne	6	5-8		Sapelovirus
